local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.2269	0.73	super coach	0.1384	work in	reserve
0.0026	0.8784	pink	0.1384	turn	potassium permanganate
0.0007	0.918	dog	0.1384	can	pocket
0.227	0.9028	atlanta	0.1384	be high in	crime
1.0	0.7044	expense of democracies	0.1384	support dictators at	usa
0.0377	0.9619	can bad	0.1384	CAN	protein
0.8823	0.8582	stock price	0.1384	increase	company
1.0	0.8373	as an exothermic reactinexplain	0.1384	be considered	respiration
0.0056	0.8059	young	0.1384	raise	coyote
0.0015	0.8371	purple	0.1384	can	trail
0.0041	0.8062	near	0.1384	has_place	old
0.3223	0.9482	invasive species	0.1384	be considered	zebra mussel
1.0	0.756	greatly interested in the study of neurotransmitters	0.1384	has_property	psychologist
0.0374	0.8492	package	0.1384	has_property	narcan
1.0	0.7936	employee engagement	0.1384	can increase	manager
0.0022	0.9356	ex	0.1384	has_property	hierarchy
0.4423	0.8491	auto chess	0.1384	work in	item
0.2352	0.9088	longer	0.1384	can be	password
0.0005	0.8077	ghost	0.1384	can	double
0.0452	0.9277	prison	0.1384	be treated in	abuser
0.0219	0.8772	on	0.1384	turn	browse
1.0	0.8578	into kinetic energy	0.1384	can be changed	potential energy
1.0	0.9007	g	0.1384	be part of	local
0.0003	0.9591	on	0.1384	has_place	blood type
1.0	0.7574	red after kissing	0.1384	get	lip
0.0267	0.5813	ombudsman	0.1384	has_property	local government
0.0775	0.6792	yearbook	0.1384	has_property	local government
1.0	0.7642	the doppler effect to watch for speeders	0.1384	use	police officer
1.0	0.8002	a major cause of malnutrition	0.1384	be	poverty
0.0009	0.9417	problem	0.1384	has_property	industry
1.0	0.7555	on fluid restrictions	0.1384	has_property	patient
0.0075	0.8758	engine	0.1384	has_property	steam locomotive
0.259	0.8008	ai	0.1384	can use	brand
0.0037	0.9744	house	0.1384	get in	huntsman
0.0003	0.8372	twitch	0.1384	can	iud
0.2455	0.8825	tv	0.1384	be good	plasma
0.0008	0.881	cycle	0.1384	can	salmon
0.0072	0.8137	place	0.1384	can	tuna
0.3899	0.8653	dough	0.1384	make	pizzeria
0.0011	0.9742	economy	0.1384	affect	agriculture
0.0	0.9469	good	0.1384	has_trait	grassland
0.0005	0.9635	us	0.1384	help	knowledge
1.0	0.7443	man	0.1384	start down	game
0.0003	0.806	put	0.1384	can	reptile
1.0	0.8942	on the united states	0.1384	be used home front	propaganda
0.0268	0.9052	respiration	0.1384	affect	chemoreceptor
0.2189	0.9256	illegal	0.1384	should be	food waste
0.0003	0.9066	sleep	0.1384	can	wetness
1.0	0.7911	melbourne	0.1384	say	aussies
0.0005	0.8329	squeak	0.1384	can	feather
0.0008	0.881	cycle	0.1384	can	feather
0.003	0.9441	everyday life	0.1384	be used in	proportion
0.0037	0.9368	hats	0.1384	wear	film director
1.0	0.7812	other countries	0.1384	exist despite	law
1.0	0.781	hay	0.1384	urinate on	horse
0.0001	0.942	expensive	0.1384	has_property	dubrovnik
1.0	0.721	emotion	0.1384	rely on	liberal
0.0028	0.9105	bigger	0.1384	has_property	areola
1.0	0.8667	12 weeks	0.1384	occur after	miscarriage
1.0	0.7234	beards look fuller	0.1384	make	barber
1.0	0.7134	non	0.1384	utilize	ruminant
0.0004	0.8745	gas	0.1384	can	venison
0.0001	0.9335	yellow	0.1384	has_color	chlorophis
0.0087	0.9712	india	0.1384	be important in	industrialization
0.2094	0.8948	travel	0.1384	affect	transportation
0.0283	0.9086	carbon dioxide	0.1384	release	microorganism
1.0	0.8307	glycolysis	0.1384	be changed during	glucose
0.1018	0.9411	pain	0.1384	help with	steroid
0.2569	0.8783	bacteria survive	0.1384	help	mutation
0.0004	0.8638	zoom	0.1384	can	browser
0.6345	0.6564	in bodied	0.1384	has_property	charlemagne
0.0036	0.7984	club	0.1384	can	wolf
0.0036	0.8388	rising	0.1384	has_movement	sourdough
0.1623	0.8707	backs	0.1384	end up on	beetle
0.0005	0.9117	yet	0.1384	has_time	langside
0.0112	0.9158	india	0.1384	be made in	policy
0.098	0.9134	blood glucose levels	0.1384	affect	thyroxine
1.0	0.8819	tingly all the time	0.1384	feel	foot
1.0	0.7964	coffee	0.1384	check in to	roach
0.0002	0.9192	do	0.1384	can	wifi
0.0092	0.8278	cab	0.1384	can	import
0.0037	0.9265	tax	0.1384	pay	builder
1.0	0.9356	into the ground water	0.1384	get	sea water
1.0	0.7904	the land of a million elephants	0.1384	be called	lao
0.6683	0.7079	china	0.1384	outsource to	company
0.0004	0.8959	hurt	0.1384	can	jaundice
0.0003	0.877	cut	0.1384	can	jaundice
0.0002	0.9192	do	0.1384	can	ritalin
0.0997	0.9166	series circuit	0.1384	be in	bulb
0.0035	0.8271	rest	0.1384	can	shell
0.0304	0.8562	infection	0.1384	prevent	glove
0.042	0.9701	france	0.1384	be important to	cuisine
0.0008	0.9415	us	0.1384	has_property	kate
0.0007	0.8456	email	0.1384	can	cellphone
1.0	0.729	weekends	0.1384	include	daily
0.0003	0.9115	go	0.1384	can	moose
0.0007	0.9453	box	0.1384	can	spoke
1.0	0.8421	uv light	0.1384	protect skin from	sunblock
0.139	0.8148	to the real world	0.1384	apply	absolute value
0.0037	0.9235	electricity	0.1384	generate	microbe
0.0619	0.9099	belgium	0.1384	be popular in	mussel
0.003	0.8846	cap	0.1384	has_property	bed bug
0.1067	0.9652	child	0.1384	be important for	carbohydrate
0.6866	0.9012	afc north	0.1384	be in	raven
0.0004	0.9308	big	0.1384	has_property	cosmic microwave background radiation
0.0589	0.9008	steel	0.1384	be added to	carbon
0.2089	0.8221	easy to transport	0.1384	has_property	fossil fuel
1.0	0.7949	forks	0.1384	take place in	twilight
0.0003	0.9414	black	0.1384	has_color	phlegm
1.0	0.9079	longer noses	0.1384	have	rottweiler
1.0	0.8408	wheels	0.1384	get to	power
0.0841	0.907	amazon	0.1384	be cheap on	ipad
0.2575	0.8905	ground	0.1384	be found in	gold
0.0876	0.8903	natural environment	0.1384	affect	avalanche
0.0013	0.8618	sink	0.1384	can	windshield
0.0002	0.9359	hard	0.1384	has_manner	mango
0.0019	0.9367	system	0.1384	has_property	grasshopper
0.003	0.9308	pregnancy	0.1384	affect	fume
0.6098	0.8607	on hold in paypal account	0.1384	has_property	money
0.0047	0.9243	harmful	0.1384	can be	medicine
0.0517	0.942	new england	0.1384	be in	farming
0.0001	0.9451	bad	0.1384	has_property	rusk
0.3612	0.9017	normal water	0.1384	be denser than	heavy water
0.0035	0.8903	thin	0.1384	has_weight	desert soil
0.6887	0.8224	side	0.1384	split on	tire
0.0003	0.877	cut	0.1384	can	eagle
0.0116	0.9377	pokemon	0.1384	be in	combos work
0.0002	0.8979	use	0.1384	can	dart
0.1216	0.8971	places	0.1384	happen in	high tide
0.8538	0.8831	hot weather	0.1384	survive	echidna
1.0	0.7342	pool	0.1384	adjust for	appraiser
0.0006	0.9407	la	0.1384	has_property	owl
0.5565	0.8824	everest	0.1384	stay on	dead body
0.0007	0.8528	man	0.1384	can	constellation
1.0	0.8255	the ps3 is going to be better than the 360	0.1384	say	everyone
0.0009	0.8772	fit	0.1384	can	swimmer
0.0523	0.9059	more popular	0.1384	become	app
0.0004	0.918	useful	0.1384	has_property	bug
0.0065	0.9786	body	0.1384	be important to	phospholipid
1.0	0.8267	10 like a moody teenager	0.1384	has_property	window
0.0558	0.8968	india	0.1384	occur in	petroleum
0.0008	0.8761	pronounced	0.1384	has_property	sarcosomataceae
0.01	0.8301	responding	0.1384	has_property	website
1.0	0.6893	nest pension	0.1384	opt out of	employee
0.2799	0.8871	one leg up	0.1384	sleep with	female
1.0	0.7716	earthquakes	0.1384	cope better with	country
0.0739	0.9068	rna	0.1384	need	ribosome
0.0325	0.8885	ozone layer	0.1384	destroy	freon
0.002	0.9086	game	0.1384	can	pyramid
0.0002	0.9192	do	0.1384	can	boot
0.017	0.8467	soft	0.1384	get	candy cane
0.2185	0.865	assassin 's creed odyssey	0.1384	be in	boar
0.0019	0.9496	homeostasis	0.1384	maintain	wolf
0.7066	0.7413	phagocytosis	0.1384	avoid	pathogen
1.0	0.815	market	0.1384	be marked to	future
1.0	0.8329	bowl	0.1384	move food out of	dog
0.002	0.8723	ted	0.1384	has_property	over-the-counter medicine
0.0142	0.7951	squeeze	0.1384	has_property	over-the-counter medicine
0.0078	1.0	sjogren	0.1384	has_property	over-the-counter medicine
0.0027	0.9195	protected	0.1384	has_property	over-the-counter medicine
0.0229	0.8926	nurse	0.1384	has_property	over-the-counter medicine
0.4173	0.8679	lubricate	0.1384	has_property	over-the-counter medicine
0.0174	0.8064	kris	0.1384	has_property	over-the-counter medicine
0.0211	0.6432	gar	0.1384	has_property	over-the-counter medicine
0.0085	1.0	gpo	0.1384	has_property	over-the-counter medicine
0.006	0.8944	phase	0.1384	has_property	over-the-counter medicine
0.001	0.8936	ftp	0.1384	has_property	over-the-counter medicine
0.0041	1.0	fh4	0.1384	has_property	over-the-counter medicine
0.0018	0.865	juice	0.1384	has_property	over-the-counter medicine
0.0131	0.9142	waves	0.1384	has_property	over-the-counter medicine
0.2779	0.8301	dour	0.1384	has_property	over-the-counter medicine
0.0167	0.8303	certificate	0.1384	has_property	over-the-counter medicine
0.0008	0.8636	bjj	0.1384	has_property	over-the-counter medicine
0.0004	0.9308	big	0.1384	has_property	over-the-counter medicine
0.0	0.8758	work	0.1384	can	kentish
0.0003	0.8772	lyrics	0.1384	can	wolf
0.0002	0.8993	grow	0.1384	can	hedgehog
0.1053	0.8229	flooring	0.1384	can	vinyl
1.0	0.7818	pronounce	0.1384	will ems	mo
1.0	0.6829	dear born heights	0.1384	go off in	siren
0.0003	0.877	cut	0.1384	can	seagull
0.0001	0.9451	bad	0.1384	has_property	ghost
0.5505	0.7891	matter	0.1384	get	producer
0.0005	0.8554	rhyme	0.1384	can	musician
0.0008	0.8774	expire	0.1384	can	contact
0.0402	0.869	themselves	0.1384	pay	startup
0.0069	0.9017	nests	0.1384	build	cuckoo
0.0004	0.9025	wet	0.1384	can	ocean
0.1754	0.904	environment	0.1384	can benefit	solar energy
0.0015	0.8462	hit	0.1384	can	depression
0.6264	0.7544	busy on full moons	0.1384	has_property	hospital
0.0011	0.9742	economy	0.1384	affect	nonprofit
0.0426	0.7973	planned	0.1384	can	shrimp
0.0016	0.8171	temp	0.1384	has_property	tomato
0.0056	0.8558	ok	0.1384	have	chromium
0.0001	0.9389	made	0.1384	be	pointed arch
1.0	0.8885	deposition briefly	0.1384	cause	glacier
0.0005	0.8077	ghost	0.1384	can	scale
0.0019	0.8472	gap	0.1384	can	cough
0.0325	0.7808	interest	0.1384	earn	millionaire
0.0032	0.9229	cancer	0.1384	cause	hair dye
1.0	0.7243	synaptic gap	0.1384	jump across	message
0.0012	0.9213	max	0.1384	be to	good friday
0.0003	0.9146	not	0.1384	has_property	ion
0.0004	0.8857	smell	0.1384	can	relative
0.69	0.7517	compatible watch	0.1384	have	headphone
0.2077	0.87	animals	0.1384	be classed as	human
0.0004	0.8754	speed	0.1384	can	musician
1.0	0.841	noise pollution	0.1384	control	tree
0.001	0.8779	strong	0.1384	has_trait	hippo
0.2566	0.6709	gloom haven	0.1384	work in	boss
0.0285	0.7403	bulk	0.1384	can	burger
0.0014	0.8469	uses	0.1384	can	onion
1.0	0.662	superior to tom	0.1384	appear	huck
0.3295	0.8317	atmosphere	0.1384	get trapped in	heat
0.1327	0.806	polo	0.1384	has_property	volkswagen
1.0	0.6922	subsidence	0.1384	detect	surveyor
0.0013	0.8618	sink	0.1384	can	collar
0.001	0.9708	us	0.1384	affect	trauma
0.8069	0.8489	galaxies	0.1384	affect	dark matter
0.0031	0.8457	watch	0.1384	can	hyena
1.0	0.7856	to vote in florida	0.1384	register	felon
1.0	0.7914	vending machines	0.1384	be sold in	newspaper
0.001	0.9199	one	0.1384	has_property	molecule
0.0019	0.9496	homeostasis	0.1384	maintain	cheetah
0.0006	0.9035	are	0.1384	has_property	intervention
0.0003	0.8692	was	0.1384	can	spell
0.015	0.9107	society	0.1384	benefit	smartphone
0.0006	0.8536	air	0.1384	can	quad
1.0	0.7468	gross domestic product	0.1384	calculate	economist
0.0003	0.8772	lyrics	0.1384	can	root
0.2501	0.8299	mating	0.1384	get stuck	dog
1.0	0.8237	us in food	0.1384	can benefit	microbe
1.0	0.8584	as ' unstable	0.1384	be described	mrna
0.1397	0.902	greenhouse gases	0.1384	produce	wetland
0.1863	0.8164	nutrients	0.1384	acquire	protist
0.0	0.8758	work	0.1384	can	polyandrist
1.0	0.745	guys like tommy lee	0.1384	fall for	chick
0.0003	0.9066	sleep	0.1384	can	musician
0.0004	0.8959	hurt	0.1384	can	musician
0.0218	0.8512	nw	0.1384	has_property	color wheel
0.0002	0.8833	quiet	0.1384	has_trait	color wheel
0.118	0.8789	back in time	0.1384	look	hubble
0.0213	0.8444	university	0.1384	work in	elective
0.0286	0.8825	weight loss	0.1384	affect	macro
0.0005	0.9371	now	0.1384	has_time	nepal
0.8817	0.8412	balloons	0.1384	be afraid of	baby
0.0697	0.91	body	0.1384	get out of	alcohol
1.0	0.8814	the game in the most dangerous game	0.1384	play	most men
0.5329	0.8309	strips	0.1384	be in	bacon
0.0004	0.8924	up	0.1384	can	neutron
0.0036	0.7984	club	0.1384	can	root
0.0345	0.7687	body	0.1384	infect	microbe
0.0588	0.9087	early	0.1384	wake up	senior
1.0	0.8079	father of france	0.1384	be called	champlain
0.0031	0.968	important in history	0.1384	has_property	context
1.0	0.8422	like they are on fire	0.1384	feel	foot
1.0	0.7998	drunk	0.1384	play	musician
1.0	0.907	english	0.1384	be said in	sauna
0.0045	0.9358	underwater	0.1384	breathe	sea lion
1.0	0.7955	with the environment in south carolina	0.1384	interact	human
0.0077	0.9709	body	0.1384	protect	leukocyte
1.0	0.9296	important to the or reformation	0.1384	be	niccolo machiavelli
0.1249	0.8624	as an element	0.1384	be described	lithium
1.0	0.8664	disneyland	0.1384	can wear costumes at	adult
0.099	0.8614	overseas	0.1384	go	internet
0.0063	0.8337	affection	0.1384	show	swan
1.0	0.7313	the best sunsets	0.1384	have	arizona
0.0005	0.8329	squeak	0.1384	can	musician
0.0002	0.8596	occur	0.1384	can	musician
0.0005	0.8077	ghost	0.1384	can	musician
0.011	0.9469	good for	0.1384	has_property	carrot
0.0003	0.806	put	0.1384	can	tuna
1.0	0.7442	watersheds	0.1384	contaminated	fertilizer
0.0016	0.9027	job	0.1384	can	light
0.0007	0.9281	gpa	0.1384	has_property	catalyst
0.0008	0.9097	play	0.1384	can	baking
1.0	0.7513	stickers work	0.1384	go	cs
0.0009	0.9061	fun	0.1384	has_property	sinning
0.0073	0.9062	mental health	0.1384	affect	smartphone
0.0002	0.9414	up	0.1384	has_place	ester
0.0003	0.8372	twitch	0.1384	can	wolf
1.0	0.8516	in rows	0.1384	be grown	crop
1.0	0.7913	what movies to show	0.1384	decide	theater
0.0002	0.945	money	0.1384	make	luca
1.0	0.9198	beach	0.1384	can affect	tornado
1.0	0.7807	tidal action	0.1384	survive	sea star
1.0	0.7853	slim girls	0.1384	pick	man
0.258	0.8338	political socialization	0.1384	affect	race
0.0141	0.87	up	0.1384	dry	lava
0.5865	0.8548	from water scarcity	0.1384	suffer	north africa
1.0	0.8777	cell to organism	0.1384	be organized from	living thing
1.0	0.7786	ends	0.1384	be taped on	beer can
1.0	0.8641	self esteem	0.1384	can boost	parent
0.0017	0.9344	smoking	0.1384	quit	liqueur
0.4017	0.896	technology	0.1384	keep up with	manager
0.4029	0.8084	energy storage in cells	0.1384	be suitable for	glycogen
0.4253	0.9536	outlook 2016	0.1384	be in	mailing list
0.0003	0.9168	necessary	0.1384	has_property	dam
1.0	0.7626	buddy horse	0.1384	have	race horse
0.0009	0.9152	it	0.1384	has_property	thunderstorm
0.0049	0.9455	trees	0.1384	grow on	watermelon
0.4291	0.8803	legs	0.1384	put tape on	runner
1.0	0.7636	certain situations	0.1384	react to	psychopath
0.0004	0.9308	big	0.1384	has_property	box
1.0	0.757	when standing	0.1384	drop	blood pressure
0.3684	0.8321	jobs	0.1384	look for	graduate
0.1309	0.8546	limbs	0.1384	regenerate	sea star
0.8903	0.6986	president	0.1384	constrain	court
0.0208	0.7951	track	0.1384	can	quad
0.0398	0.8353	feet	0.1384	keep	soldier
0.0004	0.9278	sir lana	0.1384	has_property	prune
0.0102	0.8881	dwayne johnson	0.1384	has_property	prune
0.0149	0.9295	carbon dioxide	0.1384	produce	factory
1.0	0.8626	poor	0.1384	be currency of	cash
1.0	0.6964	production decisions	0.1384	determine	producer
0.0007	0.9345	eggs	0.1384	lay	finch
0.1754	0.9585	in concacaf	0.1384	has_property	guyana
0.0001	0.9335	yellow	0.1384	has_color	cold
0.0017	0.8708	azure	0.1384	has_color	zucchini
0.0865	0.8827	cold weather	0.1384	handle	tesla
1.0	0.8023	weak	0.1384	need	hydrogen bond
0.3848	0.8128	humans	0.1384	benefit medicinally	bivalve
0.0003	0.806	put	0.1384	can	fibromyalgia
0.0073	0.9062	mental health	0.1384	affect	screen
0.3181	0.9068	to be insoluble	0.1384	need	glycogen
0.0022	0.866	let	0.1384	can	feather
0.0043	0.9574	pregnancy	0.1384	be in	milestone
0.0159	0.8902	velocity	0.1384	affect	angle
0.0012	0.8165	itching	0.1384	has_property	amine
0.025	0.9286	rain	0.1384	get	india
0.246	0.8324	speakers	0.1384	be used in	electromagnet
0.3134	0.8112	cleaning	0.1384	help	saprophyte
0.0138	0.8669	scientific	0.1384	has_property	roller coaster
1.0	0.8304	syrup	0.1384	say	southerner
0.4385	0.8539	themselves from dds attacks	0.1384	can protect	organisation
0.0085	0.8857	digestive system	0.1384	affect	appendicitis
0.0004	0.8754	speed	0.1384	can	root
0.0041	0.9244	decline	0.1384	be in	red squirrel
0.019	0.8645	trained	0.1384	has_property	police officer
0.0009	0.8625	by	0.1384	has_property	shadow
0.0003	0.806	put	0.1384	can	feather
0.0859	0.8705	uphill	0.1384	go	canal
0.001	0.8847	iron	0.1384	can	wolf
0.2935	0.7786	liberty	0.1384	define	mill
0.0528	0.945	money reedit	0.1384	make	olympian
0.0149	0.8197	plot	0.1384	can	scale
1.0	0.715	integrals	0.1384	do	calculator
0.065	0.9321	in the antarctic	0.1384	live	nobody
1.0	0.7682	vocals	0.1384	get	producer
0.0016	0.9114	money	0.1384	earn	physicist
0.0004	0.9183	legal	0.1384	has_property	sword
0.0057	0.8991	rome	0.1384	be in	hieroglyphic
0.4156	0.7992	wolf	0.1384	be vs	coyote
0.5706	0.8377	west world	0.1384	can die in	guest
0.0071	0.9085	need	0.1384	can	hedgehog
0.0459	0.8438	ear wax	0.1384	remove	professional
1.0	0.8788	insulin	0.1384	be used in	phenol
0.0019	0.9496	homeostasis	0.1384	maintain	blue whale
0.0004	0.8698	itch	0.1384	can	sting
1.0	0.8377	platelets	0.1384	raise	steroid
0.5796	0.832	parallel	0.1384	be operated in	transformer
0.0147	0.8814	humans	0.1384	infect	plasmodium
0.0073	0.9519	in dubai	0.1384	has_property	public transport
1.0	0.7414	where chaser grubs are	0.1384	know	crow
1.0	0.8749	southampton	0.1384	play in	england
0.0003	0.8775	was	0.1384	has_property	bot
0.0017	0.8656	loud	0.1384	has_property	guitar amps
0.0497	0.9743	living things	0.1384	be important for	dna
0.0006	0.8544	pig	0.1384	can	forest
0.0004	0.8613	age	0.1384	can	burp
1.0	0.8315	from whole wheat flour better than bread	0.1384	be made	bread
1.0	0.8453	a cause of the decline of the roman empire	0.1384	be	slavery
0.0002	0.9463	different	0.1384	be	hydrogen
1.0	0.7872	ea access	0.1384	be on	star wars
1.0	0.9179	where are they now	0.1384	has_property	motorway
1.0	0.7428	sympathy for jane in the opening of the novel jane	0.1384	create	charlotte bronte
0.0915	0.8419	owe	0.1384	can	government
1.0	0.8044	unconscious	0.1384	view	behaviorist
1.0	0.9269	different places at different times of year	0.1384	be in	constellation
1.0	0.91	state of new york	0.1384	be by	ratification
0.0041	0.8828	ns	0.1384	have	bacon
0.0034	0.9364	taxes	0.1384	pay	professional
0.0019	0.9036	blood pressure	0.1384	affect	paxil
0.0732	0.8956	ratings	0.1384	know	channel
0.0622	0.9156	bullying	0.1384	can stop	bystander
0.0026	0.9359	mine craft	0.1384	be in	skull
1.0	0.7129	valuable documents	0.1384	protect	noble gas
0.0043	0.9575	gs	0.1384	have	benjamin franklin
0.0002	0.8993	grow	0.1384	can	caladium
0.5436	0.7699	moving towards marriage	0.1384	be afraid	black man
0.0002	0.945	money	0.1384	make	musher
0.1221	0.7442	themselves	0.1384	fund	terrorist
0.5727	1.0	635	0.1384	has_property	atomic mass
0.0694	0.8743	fashion	0.1384	be important in	colour
1.0	0.7416	alcohol	0.1384	build up due to	fat
0.0008	0.8702	migrate	0.1384	can	nostril
1.0	0.6554	self fulfilling prophecies	0.1384	lead to	schema
0.0003	0.806	put	0.1384	can	root
0.0005	0.9705	environment	0.1384	affect	immigrant
0.0002	0.8979	use	0.1384	can	directive
0.0448	0.9428	water	0.1384	go to	wasp
1.0	0.9417	to jayapura	0.1383	be referred to	bombay
0.6321	0.8233	resistance	0.1383	related to	social movement
0.0586	0.9555	arctic	0.1383	be in	warming
0.5085	0.809	hypothyroidism	0.1383	can cause	iodine
0.5	0.8691	cell phones	0.1383	afford	immigrant
0.0009	0.8571	size	0.1383	can	crater
0.0007	0.9206	named	0.1383	has_property	species
0.2506	0.79	mud	0.1383	carry	robin
0.0005	0.934	work	0.1383	has_property	sailor
0.0025	0.8379	off	0.1383	can	flicker
1.0	0.8765	as a world war	0.1383	be referred	world war 1
