local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
1.0	0.9068	rehab	0.158	be allowed in	cigarette
0.1083	0.8002	data 2	0.158	work in	lane
0.6609	0.7628	cloning	0.158	facilitate	sticky end
1.0	0.7558	wooden blocks	0.158	use	butcher
0.0179	0.8913	world	0.158	can change	education
0.3899	0.8996	different colored jerseys	0.158	wear	goalkeeper
0.0084	0.9299	relevant	0.158	has_property	cro
0.2695	0.9071	montreal	0.158	has_property	tsa
1.0	1.0	ketchikan	0.158	has_property	tsa
0.0004	0.797	met	0.158	can	clam
0.524	0.7896	forwarded	0.158	get	call
0.7843	0.839	mouth	0.158	be taken by	insulin
0.0433	0.9346	makeup	0.158	has_property	moisturizer
0.0408	0.918	education important	0.158	be in	reflection
1.0	0.8366	chemo	0.158	be prescribed during	steroid
0.8488	0.8623	habitat	0.158	be important in	plant
0.0089	0.8447	headed	0.158	has_body_part	sea gull
0.0044	0.8329	squeak	0.158	has_property	sea gull
0.006	0.8397	ivan	0.158	has_property	sea gull
0.0071	0.9586	itunes	0.158	has_property	sea gull
0.4527	0.6514	electrics	0.158	has_property	sea gull
0.0944	0.814	customs	0.158	has_property	sea gull
0.0059	0.8911	club	0.158	has_property	sea gull
0.1346	0.8317	buffet	0.158	has_property	sea gull
0.0001	0.9428	bad	0.158	has_property	sea gull
0.0022	0.8609	aqua	0.158	has_property	sea gull
0.009	0.838	amman	0.158	has_property	sea gull
0.1285	0.9525	swimming	0.158	be in	pacing
0.0272	0.9284	energy	0.158	be good source of	wind power
0.035	0.7992	humans	0.158	be attracted to	sweat bees
1.0	0.7562	doors	0.158	kick down	cop
0.0816	0.8163	color	0.158	have coded	chopping board
0.2083	0.8324	newtons	0.158	be measured in	weight
0.2329	0.9451	attractive reedit	0.158	has_property	vein
1.0	0.8068	physics	0.158	have courses in	pharmacist
0.0008	0.9301	running	0.158	has_movement	range
0.2979	0.8983	fps	0.158	work in	substitution
0.0016	0.8851	wet	0.158	has_weather	banana bread
0.0003	0.8993	grow	0.158	can	baleen
0.0004	0.918	useful	0.158	has_property	slope
0.182	0.8985	pudding	0.158	has_property	tapioca
0.0004	0.9077	eat	0.158	can	bodybuilder
1.0	0.8302	gummy bears	0.158	can eat	vegetarian
0.0022	0.8651	ts	0.158	have	alabama
0.002	0.9089	back	0.158	come	croesus
0.0066	0.8267	hello	0.158	say	minnesotan
0.0342	0.8485	yes	0.158	say	londoner
1.0	0.8908	important to the rome civilization	0.158	be	road
0.0016	0.8575	ignoring	0.158	has_property	shingling
0.0012	0.8522	taste	0.158	can	frog
0.012	0.8604	hear	0.158	has_property	map
0.0076	0.9599	england	0.158	has_property	louis i
1.0	0.8773	us to remember him	0.158	want	jesus
1.0	0.8515	health	0.158	positively can impact	network
1.0	0.8351	mental health	0.158	deal with	employer
0.0109	0.9296	useful	0.158	can be	annotation
0.0981	0.8705	uphill	0.158	go	sewer line
1.0	0.8523	in a rose for emily	0.158	be shown	modernism
1.0	0.9067	meat for breakfast	0.158	eat	american
0.0025	0.7577	dire	0.158	has_property	waste product
0.0123	0.7991	ai	0.158	has_property	alexa
0.0011	0.852	awarded	0.158	has_property	corner kick
1.0	0.6797	rounded to the nearest hundredth	0.158	can be	money
1.0	0.7016	rock 's texture	0.158	determine	geologist
1.0	0.8504	adaptable	0.158	be described as	fox
0.3429	0.9208	good guard dogs	0.158	make	german shepherd
0.0595	0.8625	affairs	0.158	have	married person
1.0	0.8747	head	0.158	get lumps on	fish
0.2598	0.9236	social security	0.158	need	landlord
0.7955	0.8976	of as evil	0.158	be thought	satan
0.0154	0.877	up	0.158	blow	boiler
0.6145	0.7556	first primary	0.158	have	new hampshire
0.0359	0.9421	sustainable	0.158	can be	house
0.0006	0.8733	zero	0.158	can	remove
0.0038	0.8919	care of young	0.158	take	scorpion
0.0011	0.8032	quick	0.158	has_movement	poached egg
1.0	0.8054	book of joshua	0.158	be presented in	god
0.0002	0.8951	are	0.158	can	force
1.0	0.6841	alien pin	0.158	wear	howard
1.0	0.8202	hard when i 'm on top	0.158	has_property	penetration
0.3341	0.8	ref	0.158	argue with	player
1.0	0.7016	barney	0.158	meet	ted
0.0041	0.9671	in the real world	0.158	be used	array
1.0	0.7614	it easy to diversify	0.158	make	mutual fund
0.8041	0.8602	chlorine	0.158	be higher than	melting point
0.0006	0.9429	get	0.158	can	artichoke
0.0379	0.8133	friction	0.158	affect	velocity
0.0009	0.9407	low	0.158	has_property	hormone
1.0	0.801	us reading	0.158	move	music
0.165	0.9436	craigslist	0.158	be on	personal
0.1102	0.7914	beaks	0.158	rub	sparrow
0.0	0.8642	work	0.158	can	bet
1.0	0.7542	while	0.158	left for	ice cube
0.3282	0.6981	granules	0.158	have	neutrophil
1.0	0.8713	skeletal muscle	0.158	resemble	cardiac muscle
0.2802	0.8308	stock	0.158	get	corner shop
1.0	0.7418	emotional labor	0.158	use	leader
0.0005	0.8831	up	0.158	can	brit
1.0	0.6413	4 ur phone noes	0.158	ask	boy
0.0353	0.929	problems	0.158	solve	leader
0.3154	0.8581	ks1	0.158	work	rocket
0.2069	0.8581	hoi4	0.158	work	rocket
0.0251	0.9172	healthy	0.158	can be	fast food
0.0516	0.902	energy	0.158	be turned into	biomass
0.1381	0.8542	marathi	0.158	be in	sir sarvepalli radhakrishnan
0.001	0.9412	dark	0.158	has_property	forehead
1.0	0.7496	prednisone	0.158	can take	cat
1.0	0.7407	3 point contests	0.158	be selected for	player
1.0	0.8206	high execution rate	0.158	have	texas
1.0	0.8304	nitrogen	0.158	go out in	magnesium
0.0022	0.8651	ts	0.158	have	saudi arabia
1.0	0.9301	during the night	0.158	occur	sea breeze
1.0	0.7662	shares	0.158	split	company
0.7828	0.9041	93 octane	0.158	have	colorado
0.0	0.8642	work	0.158	can	mode
0.048	0.9107	public policy	0.158	influence	election
0.0013	0.9068	sam	0.158	has_property	kiwi
0.0093	0.9394	style	0.158	be in	overall
0.0316	0.8585	in once upon a time	0.158	die	hook
1.0	0.7971	large grains	0.158	have	granite
0.0006	0.8944	live	0.158	can	dove
0.393	0.896	medicine	0.158	be applied in	genetics
0.0033	0.8798	dwayne	0.158	has_property	shrimp
0.1721	0.8228	dumplings	0.158	has_property	shrimp
0.0528	0.7727	exquisite	0.158	has_property	shrimp
0.2827	0.8977	powers of 2	0.158	come in	memory
0.3425	0.8098	happy hour	0.158	have	boston
0.0004	0.8959	hurt	0.158	can	scoliosis
0.0082	0.9498	java	0.158	be in	duplication
0.3577	0.8226	scared of fire	0.158	has_property	zombie
0.0077	0.9165	freezing	0.158	keep	spectrum
0.0004	0.9115	go	0.158	can	mass
0.0021	0.8076	square	0.158	can	chandler
0.0013	0.8069	sync	0.158	can	toothbrush
0.0013	0.8549	sweat	0.158	can	toothbrush
0.0073	0.8318	squeal	0.158	can	toothbrush
0.615	0.8013	scraping	0.158	can	toothbrush
0.1503	0.88	scientist	0.158	be important to	fossil
1.0	0.7983	privacy	0.158	provide	blind
0.1944	0.8686	properties	0.158	has_property	noble metal
0.0005	0.8754	speed	0.158	can	coconut
1.0	0.881	in the gulf of mexico	0.158	happen	tornado
1.0	0.7784	overnight in a trap	0.158	can be kept	shrew
0.6155	0.7081	on american expressways	0.158	has_property	speed limit
0.0016	0.8763	able	0.158	has_property	galaxy
0.0016	0.8859	weak	0.158	be	league of nations
1.0	0.8035	rubber	0.158	look like	pencil
0.0001	0.9389	made	0.158	has_property	lactobacillaceae
1.0	0.8872	human	0.158	be toxic to	chemical
0.7323	0.8246	to kill	0.158	be trained	military
0.0001	0.9335	yellow	0.158	has_color	lamb
1.0	0.8058	strike in west bengal	0.158	be on	doctor
0.0012	0.7962	last	0.158	can	raisin
0.6021	0.7482	with sam in transformers 4	0.158	has_property	bumblebee
0.0037	0.881	leader	0.158	has_property	harriet tubman
0.0005	0.9272	better	0.158	has_manner	light beer
1.0	0.7663	deleting	0.158	come back	email
0.0122	0.8332	filtered	0.158	has_property	bottled water
0.0135	0.9427	babies	0.158	be good for	instrument
1.0	0.8238	muscle cells	0.158	interact with	blood cell
0.5926	0.7464	security	0.158	relate to	encryption
0.0063	0.9606	hindi	0.158	be in	career man
0.4233	0.7763	free	0.158	travel for	blogger
0.0006	0.947	tv	0.158	has_property	duck
0.6213	0.8936	worse than winter ones	0.158	has_property	summer colds
0.0259	0.9095	free	0.158	can be	pluto
1.0	0.6585	gears 3	0.158	compare to	gear
0.0	0.8642	work	0.158	can	rente
0.0018	0.9269	all	0.158	has_property	dig
1.0	0.778	faucet work	0.158	handle	two
0.1474	0.8737	in d block	0.158	has_property	chromium
0.0438	0.7969	bent	0.158	get	exhaust valve
0.0795	0.9246	high melting points	0.158	have	element
0.0002	0.8833	quiet	0.158	has_trait	maverick
1.0	0.6757	to restore certainty	0.158	struggle	individual
0.1723	0.7201	catchy	0.158	has_property	music
0.0002	0.8571	die	0.158	can	melanocyte
0.0706	0.8572	cleaned	0.158	get	vent
0.4766	0.8319	when walking	0.158	ride up	short
0.0231	0.9468	concrete	0.158	be in	lime
0.016	0.8976	mates	0.158	attract	shark
0.0547	0.8198	shells	0.158	leave	turtle
0.1365	0.9206	the opposite of blue	0.158	has_property	red
0.1822	0.886	in the korean war	0.158	be involved	country
0.0299	0.8775	national holiday	0.158	has_property	thanksgiving
0.036	0.9367	used to	0.158	has_property	microbe
1.0	0.8136	other countries	0.158	cooperate with	ghana
0.0	0.8642	work	0.158	can	rehash
0.0001	0.9561	spanish	0.158	be in	blood brother
0.0193	0.9452	united states	0.158	be in	inflation
0.0057	0.8861	hard	0.158	get	hernia
0.0294	0.8554	waves	0.158	come in	pain
0.1626	0.9162	dogs	0.158	be like	seal
0.0001	0.9428	bad	0.158	has_property	hcg
0.002	0.8442	offline	0.158	has_property	router
0.0022	0.8651	ts	0.158	have	benedict
1.0	0.7835	as cancer of the blood	0.158	be referred	leukemia
0.1269	0.8419	mate	0.158	say	australian
1.0	0.8099	half	0.158	crack in	toenail
0.0007	0.9104	named	0.158	has_property	lanthanide
0.6275	0.8843	forests	0.158	be found in	animal
0.0507	0.9407	mountains	0.158	live on	chinchilla
0.0007	0.948	cold	0.158	has_temperature	japan
0.0003	0.9451	green	0.158	has_color	mantle
1.0	0.8119	birmingham	0.158	be delayed at	train
0.0096	0.914	baby	0.158	affect	crack
0.0022	0.8651	ts	0.1579	have	baltimore
0.0	0.8642	work	0.1579	can	conglomerate
0.1543	0.8652	iodine	0.1579	use	hospital
0.7354	0.8405	sunburn	0.1579	feel on	cold water
1.0	0.7951	reluctant to prescribe antibiotics	0.1579	has_property	doctor
0.0006	0.9429	pc	0.1579	has_property	bottlenose dolphin
0.002	0.9024	cheaper	0.1579	has_property	insulin
0.0098	0.9069	place	0.1579	stay in	false teeth
0.0018	0.9043	happy	0.1579	has_property	little dog
0.0004	0.8959	hurt	0.1579	can	forearm
0.0022	0.8651	ts	0.1579	have	queen elizabeth
0.0022	0.8651	ts	0.1579	have	switzerland
0.0071	0.8562	clean	0.1579	can	acid
1.0	0.902	world	0.1579	be viewed as	australia
1.0	1.0	heteroskedasticity	0.1579	has_property	least squares
0.0012	0.9199	one	0.1579	has_property	capitol
1.0	0.8419	afraid to talk to little kids about sex	0.1579	has_property	adult
1.0	0.8278	longer than mice	0.1579	live	bat
0.0046	0.9007	kwh	0.1579	has_property	telephoto lens
0.0004	0.9348	dvd	0.1579	has_property	telephoto lens
0.007	0.8683	fix	0.1579	has_property	telephoto lens
0.0006	1.0	fqdn	0.1579	has_property	telephoto lens
0.0004	0.9337	fps	0.1579	has_property	telephoto lens
0.001	1.0	fnaf	0.1579	has_property	telephoto lens
0.0006	0.9106	fm	0.1579	has_property	telephoto lens
0.0027	0.9428	female	0.1579	has_property	telephoto lens
0.0013	0.8562	fda	0.1579	has_property	telephoto lens
0.0012	0.8959	funny	0.1579	has_trait	telephoto lens
0.0039	0.835	fixed	0.1579	has_trait	telephoto lens
1.0	0.8485	christmas	0.1579	be decorated for	home
0.1212	0.9289	spanish	0.1579	be called in	roller coaster
1.0	0.8257	kill	0.1579	threatened	trout
1.0	0.8958	love	0.1579	want much	everyone
1.0	0.8989	girlfriends	0.1579	can have	priest
0.0192	0.8199	afloat	0.1579	stay	carrier
0.0004	0.9447	pa	0.1579	has_property	inn
0.7984	0.7575	minorities	0.1579	affect	affirmative action
0.0222	0.9249	through the cell membrane	0.1579	pass	insulin
0.1042	0.8731	store	0.1579	be used	tin can
0.1167	0.8888	movies	0.1579	be open in	car window
0.0317	0.8306	it worse	0.1579	make	eczema
0.0018	0.9274	up	0.1579	go	sap
1.0	0.8732	on all the time	0.1579	stay	brake light
0.0	0.8642	work	0.1579	can	nitrate
0.002	0.818	uses	0.1579	has_property	chronic obstructive pulmonary disease
0.0058	0.9114	hunted	0.1579	has_property	kangaroo
0.1151	0.8508	cellulose	0.1579	break down	termite
0.6115	0.8299	important in heroes	0.1579	has_property	secret
1.0	0.8124	england	0.1579	belong	gibraltar
0.0478	0.9137	potential energy	0.1579	have	rubber band
0.0277	0.9	pg-13	0.1579	be rated	rush hour
1.0	0.8161	blue films	0.1579	be called	porn
0.027	0.9101	clean water	0.1579	have	haiti
0.4147	0.7565	into each other	0.1579	diffuse	gas
0.7575	0.7639	freedom	0.1579	explain	kant
0.0013	0.8549	sweat	0.1579	can	clam
0.0022	0.8651	ts	0.1579	have	florida
0.0006	0.9409	high	0.1579	has_property	hi
1.0	0.7435	development of stratification	0.1579	explain	marx
0.0004	0.9115	go	0.1579	can	wind
0.0106	0.9442	out	0.1579	go	headlight
1.0	0.7952	simplified as fraction	0.1579	can	rational number
0.0004	0.8772	lyrics	0.1579	can	raisin
0.6226	0.8797	orange in mexico	0.1579	has_property	egg yolk
1.0	0.7323	other stallions	0.1579	be mean towards	stallion
0.0049	0.8784	young	0.1579	care for	llama
0.0001	0.9469	good	0.1579	has_trait	tyrr
0.0021	0.9203	mods	0.1579	has_property	halogen
0.1676	0.9189	a yeast infection	0.1579	help	peroxide
0.4184	0.9125	australia	0.1579	be orange in	egg
0.2148	0.8983	eating	0.1579	suddenly stop	baby
0.0107	0.9802	economy	0.1579	be important to	trade
0.0038	0.8586	nest	0.1579	can	goldfinch
0.0	0.8642	work	0.1579	can	fireweed
0.2406	0.7948	appendicitis	0.1579	has_property	toothbrush bristle
0.0046	0.9726	the body	0.1579	affect	down's syndrome
0.012	0.8486	predators	0.1579	avoid	moth
0.1706	0.9109	green hats	0.1579	wear	brave
0.0696	0.9332	us	0.1579	be low in	productivity
0.0392	0.8525	bloodstream	0.1579	enter	triglyceride
0.0827	0.9673	supermarket	0.1579	get to	peach
0.0008	0.9277	new	0.1579	has_time	broad
0.2946	0.9005	china	0.1579	be famous in	noodle
0.0073	0.9517	baseball	0.1579	be in	math
1.0	0.7361	public debt	0.1579	manage	rbi
0.1261	0.8291	fog	0.1579	make	ice
0.0	0.8642	work	0.1579	can	lca
0.0002	0.9194	zero	0.1579	has_property	liver spot
0.0002	0.9111	vegan	0.1579	has_diet	liver spot
0.0182	0.8841	velocity	0.1579	affect	wave
1.0	0.795	important after an injury	0.1579	has_property	physical therapy
1.0	0.8591	house	0.1579	wear socks around	girl
0.3888	0.8692	botulism	0.1579	can have	canned goods
1.0	0.8309	time	0.1579	feel for	sex
0.0259	0.9094	teacher	0.1579	be important as	leadership
0.2186	0.8995	tropics	0.1579	be higher in	salinity
1.0	0.8499	faster than fungi	0.1579	grow	bacterium
0.0003	0.8993	grow	0.1579	can	cuzco
0.0094	0.8907	energy	0.1579	provide	fiber
0.2043	0.7725	culture	0.1579	preserve	museum
1.0	0.8029	racist closed-minded ignorant liars	0.1579	has_property	republican
0.0054	0.8469	time	0.1579	can	crawfish
0.0004	0.9423	out	0.1579	has_place	husking
1.0	0.7453	to serve casino	0.1579	want	viola
0.0014	0.8617	develop	0.1579	can	triplet
0.0069	1.0	ddt	0.1579	has_property	attention deficit hyperactivity disorder
0.0265	0.8849	warm blooded	0.1579	has_property	mammal
1.0	0.8393	fish	0.1579	cut smell from	lemon juice
0.0027	0.8799	wings	0.1579	has_body_part	rani
1.0	0.8382	bright colors	0.1579	burst with	firework
0.0	0.8642	work	0.1579	can	choker
1.0	0.7178	internal storage	0.1579	go back to	app
0.3209	0.8632	themselves	0.1579	turn on	tap
1.0	0.7333	the income	0.1579	split	dev
0.0002	0.8979	use	0.1579	can	aspirin
0.0025	0.8975	airport	0.1579	has_property	burbank
0.0974	0.9359	acne	0.1579	can help	garlic
1.0	0.7931	optical isomerism	0.1579	show	glycine
1.0	0.791	ancient egypt	0.1579	compare to	egypt
1.0	0.889	the prices of products	0.1579	affect	distribution
0.5752	0.8808	to be frozen	0.1579	need	salmon
0.5662	0.8688	night	0.1579	get fever at	toddler
0.0193	0.9685	united states	0.1579	be in	nation
0.0118	0.8927	zinc	0.1579	has_property	iodine
1.0	0.8493	american flag	0.1579	be as high as	texas flag
1.0	0.8507	quebec	0.1579	be red in	roof
0.0381	0.8386	cilia	0.1579	have	some cells
0.0008	0.9274	dead	0.1579	has_property	mall
1.0	0.7544	materials	0.1579	attract	magnet
0.001	0.8703	unique	0.1579	has_property	mount fuji
0.0152	0.9044	population	0.1579	affect	immigration
0.032	0.9119	time	0.1579	be on	gene
0.0	0.8642	work	0.1579	can	oblong
0.2455	0.708	stinging	0.1579	keep	jacket
1.0	0.8714	electrons from one atom to another atom	0.1579	transfer	ionic bond
0.0035	0.9185	earth	0.1579	affect	dune
0.0325	0.8259	ion	0.1579	become	iodine
1.0	0.8952	to be bleached	0.1579	need	flour
0.0127	0.8674	architecture	0.1579	be used in	calculus
0.0264	0.8166	arkansas	0.1579	has_property	kansa
0.0003	0.9146	go	0.1579	has_property	penguin
0.0005	0.9415	art	0.1579	has_property	post-it
0.0	0.8642	work	0.1579	can	pyrography
0.0114	0.8024	navigate	0.1579	can	butterfly
0.0014	0.9016	breathe	0.1579	can	tilapia
0.4228	0.7854	infertility	0.1579	can lead to	endometriosis
0.2091	0.916	germany	0.1579	be used in	horse
0.7174	0.8552	bread	0.1579	be made into	wheat
1.0	0.7697	clash	0.1579	qualify for	driver
0.0032	0.9172	cs	0.1579	have	christopher columbus
0.0105	0.8712	raised	0.1579	has_property	stretch mark
0.0713	0.7121	millions	0.1579	make	real estate agent
1.0	0.8362	other forms of electromagnetic radiation	0.1579	be different from	visible light
1.0	0.7258	bronchodilator	0.1579	has_property	epinephrine
0.0137	0.8208	viral	0.1579	go	pin
1.0	0.8978	in the related reedits	0.1579	has_property	domestic violence
0.0022	0.8651	ts	0.1579	have	venice
1.0	0.8213	monument	0.1579	be banned in	motorbike
0.2798	0.9404	important in business communication	0.1579	has_property	letter
1.0	0.8104	weather in southern europe	0.1579	affect	the alps
0.0011	0.9258	bad	0.1579	smell	garbage
0.0816	0.8076	socks	0.1579	cut	footballer
0.0406	0.8348	public opinion	0.1579	influence	pressure group
0.0001	0.9335	yellow	0.1579	has_color	cape town
0.0006	0.9429	pc	0.1579	has_property	omega-3 fatty acid
0.5358	0.9161	blue tonight	0.1579	wear	cowboy
0.0041	0.9144	humans	0.1579	help	root
1.0	0.7772	bubble bars	0.1579	make	lush
1.0	0.8399	other provinces of canada	0.1579	be most different from	quebec
0.0139	0.9115	night	0.1579	see at	coyote
0.0231	0.827	found	0.1579	can	mineral
0.0492	0.8875	canada	0.1579	be sold in	gasoline
0.0002	0.9192	do	0.1579	can	headhunter
0.0011	0.8652	impact	0.1579	has_property	bison
0.001	0.8623	identified	0.1579	has_property	bison
0.0063	0.942	dogs	0.1579	be bad for	peanut butter
1.0	0.8553	guns	0.1579	find	police dog
1.0	0.7403	disruption from hyperglycemia	0.1579	be vulnerable to	blood vessel
1.0	0.834	at the plate boundary	0.1579	exist	volcano
1.0	0.7614	in a disguise	0.1579	has_property	odysseus
0.0058	0.8694	away	0.1579	run	bug
0.0051	0.9358	underwater	0.1579	breathe	toad
0.0	0.8642	work	0.1579	can	quatern
0.0016	0.8553	book	0.1579	can	hunter
1.0	0.7541	from 0 to 14 in aqueous solutions	0.1579	range	ph scale
0.0014	0.8818	round	0.1579	has_property	cell
0.0	0.8642	work	0.1579	can	rabbi
0.4736	0.8449	packaging	0.1579	has_property	carton
0.0435	0.861	scores	0.1579	has_property	king
1.0	0.7944	on the list as supporting soap	0.1579	has_property	marmot
0.0003	0.8664	cut	0.1579	can	mozzarella
0.1365	0.7691	class	0.1579	participate in	learner
0.0008	0.854	twitter	0.1579	can	bath
0.287	0.9295	grill	0.1579	be on	chop
0.0993	0.9104	zero	0.1579	can be	electric potential
0.054	0.7749	macro	0.1579	has_property	keyboard
0.0032	0.9172	cs	0.1579	have	geoffrey chaucer
0.401	0.8342	benzene	0.1579	be insoluble in	sodium chloride
0.0	0.8642	work	0.1579	can	myth
0.0049	0.9579	fl	0.1579	has_property	bean sprout
0.0014	0.9055	water	0.1579	need	meat
1.0	0.8334	sentence	0.1579	do work in	noun
0.0001	0.9389	made	0.1579	be	leather
1.0	0.7627	literature	0.1579	participate in	learner
1.0	0.8371	if a change is physical	0.1579	determine	scientist
0.0022	0.8651	ts	0.1579	have	romeo
0.0002	0.9474	cd	0.1579	has_property	stained glass window
1.0	0.7371	fun	0.1579	sea of is	thief
0.0022	0.8651	ts	0.1579	have	spain
0.0022	0.8651	ts	0.1579	have	macbeth
1.0	0.7292	to avoid drying out	0.1579	work	gastropod
0.0014	0.8617	develop	0.1579	can	africa
