subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
special force	has_property	gmat	0.038	1.0	0.0013
special force	has_property	ghosted	0.038	0.8687	0.0002
special force	has_property	gdp	0.038	0.946	0.0002
special force	has_property	cctv	0.038	0.9278	0.0002
special force	has_property	aztec	0.038	1.0	0.0005
special force	has_property	payable	0.038	0.8763	0.0032
special force	has_property	ao3	0.038	1.0	0.0002
special force	has_trait	objective	0.038	0.9033	0.0028
special force	has_property	gpa	0.038	0.9281	0.0002
special force	has_property	ghosted	0.038	0.8687	0.0002
special force	has_property	text	0.038	0.9462	0.0001
special force	has_property	t-shirt	0.038	1.0	0.0005
special force	has_property	tp9sfx	0.038	1.0	0.3504
special force	has_property	tnt	0.038	0.8881	0.0001
special force	has_property	oggi	0.038	0.8453	0.0003
special force	has_property	movie	0.038	0.9408	0.0004
special force	has_property	murdered	0.038	0.8662	0.0016
special force	has_property	mtg	0.038	0.946	0.0002
special force	has_property	mri	0.038	0.9024	0.0001
special force	has_property	mp3	0.038	0.8867	0.0001
special force	has_property	msw	0.038	1.0	0.0002
special force	has_property	mba	0.038	0.9422	0.0002
special force	has_property	hybrid	0.038	0.8475	0.0013
special force	has_property	hq	0.038	0.8979	0.0011
special force	has_property	hate	0.038	0.9287	0.0102
special force	has_property	hr-8543	0.038	1.0	1.0
special force	has_property	rna	0.038	1.0	0.0002
special force	has_property	mp3	0.038	0.8867	0.0001
special force	has_property	msw	0.038	1.0	0.0002
special force	has_property	mba	0.038	0.9422	0.0002
literature	be related to	business	0.038	0.8797	0.0981
demand	has_property	for energy	0.038	0.9438	0.3615
mozambique	has_property	august	0.038	0.9493	0.0092
nighttime	has_property	identity	0.038	0.8825	0.0006
nighttime	has_property	apps	0.038	0.909	0.0034
chicken	take	bake	0.038	0.8503	1.0
auto	keep	disconnecting	0.038	0.908	0.0049
kangaroo	be	different	0.038	0.9485	0.0
sleep	be necessary for	humans	0.038	0.9051	0.7149
electric toothbrush	has_property	zero rated	0.038	0.8533	0.0007
saturn	have	more gravity than mars	0.038	0.836	1.0
epi	be given in	anaphylaxis	0.038	0.8797	0.017
extinction	has_property	happening	0.038	0.8203	0.0021
greaser	can	work	0.038	0.9421	0.0
nose	be blocked	constantly	0.038	0.8309	1.0
milk	has_property	gwalior	0.038	1.0	0.0019
mendelevium	be used in	industry	0.038	0.982	0.0015
mercaptopurine	help	lucrative colitis	0.038	0.8549	0.189
going	has_property	assessment	0.038	0.8795	0.0099
presentation	has_movement	ahead	0.038	0.9362	0.0001
white-footed mouse	get	food	0.038	0.9443	0.0002
resistance	become	support	0.038	0.7696	1.0
rock	get worn down by	rain	0.038	0.7947	1.0
sniper	be rare in	fortunate	0.038	0.8838	1.0
stucco	can	crumble	0.038	0.8418	0.0094
protein	give	heartburn	0.038	0.8924	0.0011
lactate	be important	dehydrogenate	0.038	0.9638	1.0
christmas carol	has_property	ghost story	0.038	0.8554	0.3997
brisket	be supposed	to look	0.038	0.896	0.0081
nate	has_property	bi	0.038	0.8695	0.0006
adsorption	be called	surface phenomenon	0.038	0.8043	0.1789
honolulu	has_property	urban	0.038	0.8778	0.0004
iron oxide	has_property	available	0.038	0.9299	0.0001
usability	has_time	yet	0.038	0.9117	0.0002
io	feel	smoother than android	0.038	0.8276	0.2632
animatronics	has_property	burnt	0.038	0.8736	0.0176
curve	has_place	up	0.038	0.9414	0.0001
convenience	has_property	available	0.038	0.9299	0.0001
decimal	be use in	everyday life	0.038	0.9543	0.5699
iron deficiency anemia	has_property	use	0.038	0.9446	0.0001
sugar water	has_time	new	0.038	0.9331	0.0002
litter	can	yawn	0.038	0.833	0.0005
sign	has_property	printable	0.038	0.6686	0.1249
bird	has_time	old	0.038	0.9345	0.0001
tire	has_property	real	0.038	0.8973	0.0002
insect	move inside before	storm	0.038	0.8298	1.0
god	has_property	bless	0.038	0.7853	0.1652
wildcat	can	mean	0.038	0.8744	0.0001
str	has_property	jobs	0.038	0.8863	0.0002
lomotil	has_property	overdose	0.038	0.8911	0.0043
paradigm	has_property	change	0.038	0.9293	0.0011
bottle	have	warning labels	0.038	0.8516	0.1019
foetus	has_movement	ahead	0.038	0.9362	0.0001
olympic rings	has_property	interlinked	0.038	0.7787	0.0311
color vision deficiency	has_property	same	0.038	0.9642	0.0003
installment loan	has_property	virginia	0.038	0.9516	0.0031
jupiter	has_temperature	cool	0.038	0.932	0.0005
everglades	has_property	endangered	0.038	0.9512	0.0001
kid	watch	girls strip	0.038	0.7214	1.0
bungalow	be more expensive than	houses	0.038	0.9332	0.1292
overwatch	take long to	load	0.038	0.9545	0.0036
durable goods	has_property	worth	0.038	0.9093	0.0001
pause	be at	av node	0.038	0.8141	1.0
qatari riyal	has_property	riyals	0.038	0.6902	1.0
compassion	has_property	illustration	0.038	0.8206	0.0017
dna	be different among	st organisms	0.038	0.8572	1.0
budget deficit	has_property	created	0.038	0.9362	0.0001
piano	make	sounds of different pitches	0.038	0.8321	1.0
equilibrium constant	vary with	temperature	0.038	0.9514	0.0042
mechanical advantage	be calculated for	levers	0.038	0.8002	1.0
cytosol	differ in	composition from extra cellular fluid	0.038	0.7899	1.0
grandmother	has_property	ayahuasca	0.038	0.8912	0.0006
syracuse	has_property	glass	0.038	0.9479	0.0013
syracuse	has_property	email	0.038	0.9496	0.0005
muslim	face kaaba	praying	0.038	0.7753	1.0
japan	want	increase	0.038	0.8702	0.4837
hormone	be in	usually form of small molecules	0.038	0.8524	1.0
corn	has_property	valuable	0.038	0.9013	0.0003
gould	has_property	hauler	0.038	0.6964	0.4036
walking	has_property	scientific	0.038	0.8891	0.0038
cassowary	has_property	pronounce	0.038	0.8872	0.0002
concept	has_trait	helpful	0.038	0.9148	0.0003
torch	represent	unity	0.038	0.7917	0.1127
eater	has_property	but	0.038	0.9327	0.0001
breakup	has_movement	ahead	0.038	0.9362	0.0001
everybody	be vaccinated for	tuberculosis	0.038	0.8736	1.0
monistat	can	sting	0.038	0.9354	0.0018
monistat	can	tingle	0.038	0.86	0.0036
thomas	has_property	gray important	0.038	0.8654	0.2264
crocodile	has_property	drug	0.038	0.9375	0.0016
exercise	be necessary for	physical fitness	0.038	0.8846	1.0
eastern europe	has_property	less developed	0.038	0.905	0.0979
consumer	has_property	cir	0.038	0.7637	0.0372
kid	send	letters to beak man	0.038	0.7045	1.0
town	has_property	fest	0.038	0.9473	0.0095
pilaw	has_property	made	0.038	0.9403	0.0
landlord	use	letting	0.038	0.7587	1.0
delf	has_property	a1	0.038	0.795	0.3143
bonfire	has_property	israel	0.038	0.9546	0.0036
student	has_property	philippines	0.038	0.9608	0.0032
lee	feel about	morals of slavery	0.038	0.9062	1.0
steady	has_property	iphone	0.038	0.9573	0.0004
smoking	be in	deprived areas	0.038	0.8665	1.0
commercial	be damn loud	on the internet	0.038	0.8307	1.0
italy	has_property	pd	0.038	0.9647	0.0001
italy	has_property	cycling	0.038	0.9517	0.0003
decision	has_movement	ahead	0.038	0.9362	0.0001
lenin	be	evil	0.038	0.948	0.0003
cd4	be used	to diagnose hiv	0.038	0.868	1.0
marrow	has_property	aging	0.038	0.9428	0.0005
blood pressure	be higher at	night time	0.038	0.9585	1.0
empiricism	has_property	vs	0.038	0.9644	0.0001
joker	tell	two different stories	0.038	0.8888	1.0
creditor	can	garnish	0.038	0.8732	1.0
body language	be used in	health care	0.038	0.9322	0.0054
se	has_property	plan	0.038	0.93	0.0003
affect	be	different	0.038	0.9485	0.0
pepsin	has_movement	agile	0.038	0.8838	0.0005
pepsin	has_property	irregular	0.038	0.8632	0.0003
business	use cash	make	0.038	0.8978	1.0
courser	has_property	work	0.038	0.934	0.0001
courser	has_property	iud	0.038	1.0	0.0001
brit	has_property	vs burberry brit	0.038	0.8371	0.6521
lust	has_property	axolotl	0.038	0.5545	0.0074
ten commandments	has_property	needed	0.038	0.9335	0.0002
wave	answer	key	0.038	0.9035	0.0266
ceremony	has_property	start	0.038	0.8644	0.0084
directory	has_place	up	0.038	0.9414	0.0001
study	has_property	sociology	0.038	0.9488	0.1024
state	regulate	pesticides	0.038	0.7644	1.0
gully	has_property	called gully	0.038	0.6735	1.0
stent	has_property	inserted	0.038	0.8576	0.0091
volcano	has_time	new	0.038	0.9331	0.0002
mammoth cave national park	has_property	rna	0.038	1.0	0.0002
push	be pull	legs	0.038	0.8433	1.0
bot	can get	past recaptchas	0.038	0.8852	1.0
rockauto	has_property	cheaper	0.038	0.9289	0.0005
gorilla	has_property	different from humans	0.038	0.8826	0.017
salad	have	layers	0.038	0.9131	0.0037
hermit crab	has_property	own	0.038	0.8187	0.0002
pinot chardonnay	has_property	pronounced	0.038	0.9107	0.0002
calcium oxide	be insoluble in	water	0.038	0.8993	0.0011
down	has_property	zoo	0.038	0.9548	0.0005
profit	has_property	ierapetra	0.038	1.0	0.1785
epidemiology	related	to clinical sciences	0.038	0.8239	1.0
tension	build up at	plate boundaries	0.038	0.8555	1.0
matchmaking	has_property	ireland	0.038	0.9613	0.0002
matchmaking	has_property	ffx-2	0.038	1.0	0.3351
matchmaking	has_property	twitter	0.038	0.9413	0.0002
matchmaking	has_property	switzerland	0.038	0.9344	0.0036
matchmaking	has_property	svenska	0.038	1.0	0.0002
matchmaking	has_property	nadir	0.038	0.8179	0.0038
termination	has_property	illinois	0.038	0.9556	0.0006
soul	has_property	jo	0.038	0.9051	0.0006
scientist	make	detailed observation	0.038	0.6831	1.0
crust	has_manner	hard	0.038	0.936	0.0001
working group	has_trait	good	0.038	0.9469	0.0
working group	has_property	zimbabwe	0.038	0.9374	0.0012
electricity	need	ground	0.038	0.8428	0.042
study	has_property	interesting	0.038	0.8733	0.0005
seating	go at	wedding	0.038	0.9423	0.024
custom	has_trait	quiet	0.038	0.8862	0.0
dodo	has_property	bird national bird of mauritius	0.038	0.9569	1.0
kid	choke	more then adult	0.038	0.7233	1.0
revenge	has_property	but	0.038	0.9327	0.0001
tennis court oath	relate to	nationalism	0.038	0.8099	0.0323
criminal	can	means	0.038	0.8633	0.002
folding	has_property	instructions	0.038	0.786	0.0158
dave	finally get	gun	0.038	0.8312	1.0
stagnation	can	happen	0.038	0.8823	0.0001
severe acute respiratory syndrome	has_property	air	0.038	0.9405	0.0002
cortisone	be injected	into the knee	0.038	0.8932	0.4378
absorption	differ from	digestion	0.038	0.8697	0.2402
boy	get hair during	puberty	0.038	0.8944	1.0
cranberry juice	be bad with	warfare	0.038	0.8297	1.0
romaine lettuce	has_property	aquaponics	0.038	0.7859	0.0046
romaine lettuce	has_property	aerogarden	0.038	1.0	0.0223
romaine lettuce	has_property	snail	0.038	0.9279	0.03
romaine lettuce	has_property	smoked	0.038	0.8477	0.0019
romaine lettuce	has_property	slimy	0.038	0.8265	0.0014
romaine lettuce	has_property	seeds	0.038	0.9365	0.0036
romaine lettuce	has_property	python	0.038	0.9585	0.0002
romaine lettuce	has_property	npr	0.038	0.7678	0.0011
romaine lettuce	has_property	natural	0.038	0.8818	0.0003
romaine lettuce	has_property	ideas	0.038	0.8453	0.0004
romaine lettuce	has_property	hydroponically	0.038	0.7341	0.0694
romaine lettuce	has_property	fermentation	0.038	0.8867	0.0082
romaine lettuce	has_property	aquaponics	0.038	0.7859	0.0046
romaine lettuce	has_property	appetizers	0.038	0.8152	0.0484
romaine lettuce	has_property	aerogarden	0.038	1.0	0.0223
political science	be	related	0.038	0.961	0.0001
translation	take place in	eukaryotic cell	0.038	0.8629	1.0
gold coast	has_property	tourist attraction	0.038	0.937	0.0085
gluten-free diet	has_property	usa	0.038	0.9707	0.0002
milk	be pasteurized by	milk producing companies	0.038	0.8324	1.0
radar	be	different	0.038	0.9485	0.0
man	get	aggressive	0.038	0.8181	0.0034
eris	disrupt	wedding of plus	0.038	0.7796	1.0
surge protector	have	coaxial	0.038	0.6725	1.0
jonas brothers	has_property	back together	0.038	0.9088	0.5358
headstone	has_property	flat	0.038	0.9444	0.0006
dog food	has_property	vac	0.038	0.8961	0.0002
plantation	be located on	tidewater	0.038	0.7716	1.0
society	scrutinize	black girl white guy relationships	0.038	0.7305	1.0
70	has_property	ikea	0.038	0.8341	0.0002
kindred	has_property	more important	0.038	0.9176	0.0103
goat	has_property	years	0.038	0.9101	0.0013
odysseus	be immune to	circe 's spell	0.038	0.8546	1.0
arms race	has_effect	dangerous	0.038	0.9489	0.0
coat	has_property	accounting	0.038	0.9512	0.0126
quantum mechanics	has_property	nanotechnology	0.038	0.8716	1.0
sexuality	intersect with	gender	0.038	0.7333	0.4616
complexion	can	change	0.038	0.9206	0.0003
gravel	help	filter water	0.038	0.9247	0.0209
child	get during	holidays	0.038	0.903	0.2898
red	be from	otb in jail	0.038	0.9481	0.2482
hamlet	act	different	0.038	0.7862	0.0213
poison	has_property	dec	0.038	0.9758	0.0002
eritrea	has_property	is sanctioned	0.038	0.9174	0.3012
prophet	be is remembered	in islam	0.038	0.8621	0.6131
central african republic	have	low hid	0.038	0.9329	0.0481
company	sell	vitamins pills	0.038	0.8139	1.0
shark	has_property	queen	0.038	0.9272	0.0003
scroll	has_property	books	0.038	0.94	0.0022
keno	has_place	down	0.038	0.9397	0.0001
slavery	be	cheap	0.038	0.9433	0.0002
good	be transported in	argentina	0.038	0.8129	1.0
nurse	has_property	to blame for the death of juliet	0.038	0.865	0.568
manor	be	able to function without help from other manors	0.038	0.7378	1.0
shark	be called	creatures	0.038	0.908	1.0
calculus	has_property	important for engineering	0.038	0.961	0.6232
intolerance	be illegal in	germany	0.038	0.8702	0.0165
plant	has_property	pruned	0.038	0.8833	0.0833
subsidy	has_property	account	0.038	0.9381	0.0021
uzbek	has_property	pronounce	0.038	0.8872	0.0002
rap	has_property	devil 's music	0.038	0.8394	0.6313
lagoon	be in	malta blue	0.038	0.886	1.0
dsl	has_property	verizon	0.038	0.9092	0.0129
austria	have	conscription	0.038	0.6716	0.0682
memory	has_property	mp3	0.038	0.8867	0.0001
fundamentalism	can	rise	0.038	0.8598	0.0004
grandfather	has_property	iud	0.038	1.0	0.0001
grandfather	has_property	amazon	0.038	0.9535	0.0003
respiration	has_property	dependent on chemical factors	0.038	0.8097	0.4969
pig	has_property	edge field	0.038	0.8772	1.0
scientist	make	accurate observation	0.038	0.7663	1.0
da	has_property	german	0.038	0.9571	0.0016
value	has_property	for cns	0.038	0.907	1.0
soh	has_place	down	0.038	0.9397	0.0001
undercut	has_weight	fat	0.038	0.9486	0.0004
absorber	has_property	kept	0.038	0.9032	0.0007
tetrahedron	has_property	pronounce	0.038	0.8872	0.0002
pregnancy test	has_property	app	0.038	0.9486	0.0004
kid	want	hack	0.038	0.8923	1.0
lettuce	be prone to	cold	0.038	0.8311	0.5277
coyote	be affected by	humans	0.038	0.8784	0.0207
shakespeare	has_property	read	0.038	0.9251	0.0022
wanter	has_property	bbc good	0.038	0.9369	0.0027
thomas	get out of	maze	0.038	0.7754	1.0
compass	has_movement	ahead	0.038	0.9362	0.0001
sunday	has_property	important to christians	0.038	0.9271	0.0048
computer	recognize	sd card	0.038	0.8719	0.4344
bone	be in	meat taste	0.038	0.8709	1.0
doodle	drop off	work	0.038	0.8947	0.0861
wildfire	has_color	green	0.038	0.9451	0.0001
brass	be used in	heat conduction	0.038	0.8348	1.0
beret	can	mean	0.038	0.8744	0.0001
terminal	keep	crashing	0.038	0.9316	0.0006
idle	has_property	bad	0.038	0.9451	0.0
rabbit	has_property	threatened	0.038	0.8979	0.0029
ink	be expensive	for printers	0.038	0.8136	1.0
freshman	can	mean	0.038	0.8744	0.0001
boundary	has_property	ice	0.038	0.952	0.0002
moisture	be on	windows	0.038	0.9276	0.0684
touch	has_movement	ahead	0.038	0.9362	0.0001
good guy	has_property	american	0.038	0.9488	0.0002
clostridium perfringens	has_time	yet	0.038	0.9117	0.0001
girl	without pulling	pants down	0.038	0.7974	1.0
return	be taxed in	canada	0.038	0.9422	0.0096
god	approve of	torture	0.038	0.7322	1.0
driver	has_trait	cautious	0.038	0.8302	0.0874
order primates	has_property	calculated	0.038	0.9439	0.0002
construction industry	affect	environment	0.038	0.9705	0.0001
market research	differ between	b2c	0.038	0.8466	1.0
show	has_time	old	0.038	0.9345	0.0001
human	has_property	scared	0.038	0.9038	0.001
kidney bean	has_property	produced	0.038	0.9392	0.0003
cheese	has_property	map	0.038	0.955	0.0003
gray fox	has_movement	zip	0.038	0.9029	0.0004
mab	has_property	important	0.038	0.9638	0.003
ground water	has_property	zero calculated	0.038	0.8508	0.0023
forest	has_property	denuded	0.038	0.6835	1.0
limit	be applied in	calculus	0.038	0.8978	1.0
therapist	encourage people to	date	0.038	0.7994	1.0
lollipop	be	in the etc one e8	0.038	0.8741	1.0
crocodile	has_property	ikea	0.038	0.8341	0.0002
crocodile	has_property	ivanhoe	0.038	1.0	0.0054
crocodile	has_property	ikea	0.038	0.8341	0.0002
ring	has_property	on saturn	0.038	0.8478	0.0354
compost heap	be good for	environment	0.038	0.983	0.0012
coffee	give	stomach	0.038	0.8678	0.0061
christmas cactus	has_property	named	0.038	0.9364	0.0002
shtup	has_property	jelentése	0.038	1.0	0.0015
shtup	has_property	veto	0.038	0.9493	0.0002
allen iota	has_property	for medical	0.038	0.945	0.1202
kerosene	has_property	bad for the environment	0.038	0.9831	0.0004
thing	be in	western mumbai	0.038	0.9012	1.0
sanction	has_property	occur	0.038	0.8977	0.0002
canadian dollar	has_property	arc	0.038	0.9613	0.0012
god	has_property	crying	0.038	0.8615	0.0022
membrane structure	be related to	membrane function	0.038	0.8499	1.0
jowl	has_property	pronounce	0.038	0.8872	0.0002
marble	be used in	everyday life	0.038	0.9658	0.0008
caption	be called	closed	0.038	0.8943	1.0
knife	has_property	zero rated	0.038	0.8533	0.0007
melbourne	be cold at	moment	0.038	0.8591	1.0
cat	circle	people	0.038	0.8084	1.0
fighting	has_property	illegal	0.038	0.9502	0.0
chew	be on	abc going off air	0.038	0.7996	1.0
bobsled	has_property	pronounced	0.038	0.9107	0.0002
bobsled	has_property	removed	0.038	0.9314	0.0007
bobsled	has_property	shipped	0.038	0.8891	0.0055
ruth	be important in	bible	0.038	0.984	0.0039
michigan	have	two time zones	0.038	0.9377	0.0332
echo	has_property	nest	0.038	0.9169	0.0051
echo	has_property	ikiz	0.038	1.0	0.5352
sleeplessness	has_property	get	0.038	0.8935	0.0001
common-law marriage	has_property	two	0.038	0.9539	0.0003
dionysus	has_property	weapon	0.038	0.9468	0.0206
reward	affect	learning	0.038	0.9192	0.0021
lane	has_movement	ahead	0.038	0.9362	0.0001
permanent	has_property	items	0.038	0.9415	0.0017
caffeine	has_property	egg	0.038	0.9544	0.0002
paris	see	lord capulet	0.038	0.8294	1.0
jump rope	has_property	glitch	0.038	0.9573	0.0017
jump rope	has_property	education	0.038	0.9404	0.0018
jump rope	has_property	bbc	0.038	0.9544	0.0001
jump rope	has_property	gmbh	0.038	0.7348	0.0005
jump rope	has_property	glitch	0.038	0.9573	0.0017
phobia	has_property	learned	0.038	0.7934	0.0139
love handle	has_property	formed	0.038	0.9373	0.0001
desalinisation	has_property	agriculture	0.038	0.9506	0.005
volatility	be lowest at	money	0.038	0.8554	1.0
ministry	can	brands	0.038	0.8636	0.0254
psychotherapy	can	fail	0.038	0.9008	0.0002
myosis	has_property	chain	0.038	0.9489	0.0153
myosis	has_property	curved	0.038	0.8872	0.0007
myosis	has_property	epidemic	0.038	0.8809	0.0006
